1,7841,5,true,
1,7881,38,true,
1,8641,82,true,
1,8661,65,true,
6931,8871,1,true,
8881,81,25,true,
8871,8891,15,true,
1,9391,69,true,
1,9561,16,true,
6791,67961,24,true,
67961,67981,22,true,
6791,67981,29,true,
1,96981,68,true,
43391,41,207,true,
43841,41,777,true,
44951,41,415,true,
5571,51,526,true,
74451,5471,120,true,
63871,61,367,true,
64941,61,12,true,
74451,71,320,true,
74861,71,542,true,
7451,71,533,true,
73941,71,226,true,
9471,91,1215,true,
9641,91,289,true,
9491,91,527,true,
9591,91,751,true,
96771,91,281,true,
3761,3481,56,true,
3481,3761,104,true,
6941,3581,90,true,
3951,381,483,true,
63561,381,1555,true,
4871,491,615,true,
4991,491,499,true,
4951,491,150,true,
5671,561,453,true,
6661,65681,136,true,
6641,661,397,true,
67981,671,958,true,
6791,671,679,true,
67961,671,373,true,
3761,671,456,true,
6751,671,986,true,
6851,681,353,true,
6861,681,489,true,
79791,791,496,true,
7591,8871,8,true,
8971,891,818,true,
9791,971,528,true,
9991,981,399,true,
651,1,7026,true,
691,1,1753,true,
71,31,889,true,
691,31,86,true,
41,31,700,true,
491,31,287,true,
561,41,453,true,
691,41,2,true,
71,51,653,true,
691,61,88,true,
561,71,232,true,
41,71,454,true,
481,71,463,true,
651,71,243,true,
691,71,5,true,
671,71,212,true,
491,91,728,true,
561,91,283,true,
341,71,143,true,
41,341,442,true,
51,341,550,true,
481,341,185,true,
41,351,127,true,
51,351,197,true,
561,371,141,true,
371,71,794,true,
371,51,636,true,
371,31,596,true,
41,371,249,true,
691,371,92,true,
71,371,535,true,
671,371,174,true,
71,381,347,true,
691,381,137,true,
451,31,441,true,
71,451,212,true,
71,481,793,true,
481,681,128,true,
691,481,3,true,
561,481,330,true,
561,681,80,true,
691,561,1,true,
691,571,1,true,
71,651,360,true,
671,651,468,true,
561,661,109,true,
661,681,110,true,
691,661,19,true,
31,671,566,true,
71,681,186,true,
561,751,102,true,
41,751,204,true,
51,751,325,true,
691,761,3,true,
51,761,410,true,
71,761,561,true,
561,791,88,true,
791,561,104,true,
51,791,263,true,
491,791,114,true,
41,791,286,true,
671,891,94,true,
71,891,730,true,
561,941,44,true,
41,941,56,true,
71,941,99,true,
7591,971,4,true,
71,971,123,true,
71,981,250,true,
981,51,93,true,
691,981,1,true,
671,341,180,true,
341,671,83,true,
381,51,209,true,
41,391,46,true,
3981,481,1,true,
481,51,521,true,
41,4651,49,true,
491,71,251,true,
671,491,61,true,
491,671,99,true,
41,651,210,true,
561,651,91,true,
651,661,416,true,
6661,71,2,true,
6661,1,407,true,
6681,51,2,true,
71,661,223,true,
71,671,262,true,
491,681,67,true,
31,681,424,true,
561,6931,49,true,
7591,71,547,true,
651,7591,23,true,
41,7591,51,true,
7591,561,15,true,
7591,41,22,true,
691,7591,1,true,
31,7591,151,true,
51,7591,106,true,
761,651,142,true,
651,761,118,true,
761,51,207,true,
671,791,108,true,
791,51,240,true,
7981,791,1069,true,
791,491,115,true,
561,8861,4,true,
8861,561,2,true,
31,8861,12,true,
561,8871,6,true,
51,8871,28,true,
71,8871,33,true,
491,8871,3,true,
71,8891,22,true,
31,8891,21,true,
481,91,1160,true,
9981,981,56,true,
3971,571,1,true,
64551,61,337,true,
681,51,95,true,
691,751,12,true,
9891,981,566,true,
3951,1,2,true,
9371,91,156,true,
351,341,12,true,
3481,1,39,true,
43391,1,240,true,
6641,1,91,true,
7931,791,394,true,
381,791,60,true,
8881,1,41,true,
8861,1,188,true,
9561,91,802,true,
971,1,2482,true,
991,9991,58,true,
6941,351,105,true,
3961,381,194,true,
4681,4691,113,true,
5671,5691,30,true,
6631,1,182,true,
6691,1,736,true,
6671,1,351,true,
6681,1,542,true,
6661,6691,1,true,
6691,6641,4,true,
7591,1,2722,true,
7651,761,300,true,
7851,761,487,true,
7761,761,809,true,
7981,79791,15,true,
8891,8861,2,true,
8871,1,637,true,
9481,941,254,true,
97771,971,177,true,
9871,981,268,true,
9931,981,292,true,
9991,9971,88,true,
74451,51,93,true,
66781,1,5,true,
96771,9671,76,true,
96981,91,370,true,
9951,991,11,true,
451,381,102,true,
451,391,24,true,
451,671,113,true,
31,3761,17,true,
3761,31,36,true,
41,3761,10,true,
51,3761,8,true,
7591,91,107,true,
91,3761,21,true,
3671,361,51,true,
381,3761,4,true,
391,3761,2,true,
471,3761,1,true,
481,3761,6,true,
3761,481,6,true,
541,3761,1,true,
551,3761,1,true,
561,3761,3,true,
3761,571,2,true,
651,3761,4,true,
681,3761,6,true,
761,3761,4,true,
841,3761,1,true,
851,3761,3,true,
971,3761,5,true,
991,3761,1,true,
3331,3761,1,true,
3351,3761,5,true,
3371,3761,3,true,
3781,3761,1,true,
4571,3761,1,true,
4661,3761,1,true,
6361,3761,1,true,
4941,3761,1,true,
4981,3761,1,true,
5471,3761,1,true,
5971,3761,1,true,
6391,3761,1,true,
661,3761,6,true,
6831,3761,1,true,
6931,3761,48,true,
7371,3761,1,true,
7491,3761,1,true,
7591,3761,4,true,
7761,3761,1,true,
7981,3761,1,true,
8891,3761,5,true,
941,3761,3,true,
9481,3761,1,true,
9771,3761,1,true,
9951,3761,1,true,
3391,3371,31,true,
33691,31,6,true,
351,3761,1,true,
3971,3761,1,true,
5391,3761,1,true,
3761,5971,1,true,
67461,3761,1,true,
75581,3761,1,true,
8451,3761,5,true,
93561,3761,1,true,
3761,981,1,true,
3351,31,90,true,
31,8381,3,true,
671,31,543,true,
31,561,309,true,
31,3451,1,true,
31,6681,3,true,
41,4691,93,true,
51,8861,10,true,
61,691,78,true,
3671,91,35,true,
9771,91,158,true,
91,871,2,true,
91,31,1556,true,
9791,9771,17,true,
351,481,278,true,
371,891,384,true,
451,341,399,true,
4691,4681,84,true,
481,941,147,true,
4681,4661,74,true,
481,761,208,true,
481,351,323,true,
491,371,199,true,
561,981,82,true,
561,4391,1,true,
671,661,402,true,
661,51,350,true,
671,871,1,true,
671,6571,2,true,
671,3451,1,true,
681,31,198,true,
681,381,251,true,
691,651,109,true,
41,851,2,true,
851,8451,1,true,
891,851,2,true,
941,481,138,true,
981,491,227,true,
981,71,230,true,
981,381,54,true,
4971,4951,18,true,
4951,4971,34,true,
3391,31,3,true,
351,791,21,true,
791,661,83,true,
3761,331,7,true,
351,3981,1,true,
4571,4561,13,true,
4651,4661,145,true,
4661,4651,242,true,
481,791,187,true,
7591,491,17,true,
61,851,3,true,
6481,6461,51,true,
61,6871,20,true,
61,6881,40,true,
651,381,382,true,
651,681,244,true,
661,341,300,true,
6641,6681,7,true,
6681,6641,18,true,
6861,6871,13,true,
6871,6861,17,true,
6871,6881,10,true,
791,71,831,true,
891,71,639,true,
941,9471,1,true,
971,9691,21,true,
97771,9771,137,true,
991,9971,54,true,
9931,9971,12,true,
7661,9971,1,true,
31,331,6,true,
31,6571,2,true,
341,481,242,true,
351,61,141,true,
381,451,77,true,
41,4681,120,true,
651,391,52,true,
651,481,262,true,
651,371,250,true,
8871,3761,6,true,
471,4561,1,true,
931,1,1039,true,
4861,4851,35,true,
1,75571,121,true,
3581,1,773,true,
1,63561,59,true,
6351,1,419,true,
4681,1,1036,true,
3761,891,8,true,
6571,1,813,true,
471,1,1879,true,
66781,661,139,true,
9891,991,1,true,
41,561,472,true,
751,7461,26,true,
9691,1,256,true,
9361,9491,1,true,
961,1,851,true,
661,451,150,true,
661,7591,121,true,
481,31,692,true,
461,1,1689,true,
4641,4651,58,true,
7461,75571,3,true,
1,97771,71,true,
761,381,93,true,
661,71,245,true,
551,5551,49,true,
1,67981,2,true,
3671,3581,14,true,
1,7481,4,true,
6631,661,587,true,
1,9441,2,true,
6681,681,1,true,
1,8451,235,true,
981,9751,41,true,
1,581,1,true,
441,4431,1,true,
971,9991,10,true,
6461,1,875,true,
7591,8891,11,true,
4681,41,242,true,
1,8381,31,true,
1,75581,37,true,
941,681,15,true,
91,341,640,true,
341,91,326,true,
91,371,888,true,
381,91,398,true,
91,381,782,true,
331,381,2,true,
451,71,240,true,
651,91,361,true,
661,91,354,true,
481,671,194,true,
671,91,356,true,
681,91,161,true,
8861,91,19,true,
91,8891,90,true,
891,91,838,true,
91,981,1252,true,
91,3351,2,true,
3371,91,2,true,
341,681,78,true,
31,351,280,true,
3761,91,4,true,
331,481,3,true,
31,491,321,true,
6631,91,2,true,
43391,91,2,true,
6661,91,19,true,
6671,91,6,true,
6671,691,1,true,
6681,91,16,true,
6931,331,5,true,
91,7591,485,true,
91,8481,4,true,
71,8861,14,true,
8871,91,21,true,
8881,91,2,true,
91,8881,21,true,
9771,9791,15,true,
3971,91,6,true,
5651,5671,11,true,
66781,91,2,true,
951,9671,32,true,
1,6631,2,true,
43391,6681,9,true,
7381,7391,18,true,
74861,7481,16,true,
451,8891,7,true,
1,9641,3,true,
9661,91,162,true,
341,651,269,true,
1,96771,9,true,
5561,5551,7,true,
481,3351,3,true,
3351,481,8,true,
761,751,184,true,
8871,8861,5,true,
6861,1,351,true,
491,661,85,true,
9591,9571,28,true,
451,661,148,true,
3981,3971,26,true,
1,4441,3,true,
79591,791,115,true,
1,9541,1,true,
3351,691,3,true,
871,8381,9,true,
3351,761,12,true,
3351,491,5,true,
4851,4841,84,true,
351,31,138,true,
1,9381,2,true,
5691,5651,25,true,
1,46661,9,true,
41,4661,69,true,
46661,4661,49,true,
461,471,3,true,
561,341,127,true,
64551,6451,37,true,
331,3671,1,true,
1,6851,2,true,
7591,651,24,true,
6861,6881,6,true,
371,481,553,true,
681,491,29,true,
371,561,189,true,
4661,4681,47,true,
1,74341,31,true,
3391,351,2,true,
4461,1,90,true,
481,391,36,true,
9791,1,317,true,
891,331,2,true,
4661,4691,28,true,
941,791,29,true,
891,481,343,true,
7881,7861,65,true,
4651,4641,59,true,
4931,681,1,true,
1,8971,3,true,
1,441,4,true,
9951,9931,2,true,
3971,3981,12,true,
5461,5451,9,true,
5561,551,15,true,
5551,551,47,true,
5551,5561,28,true,
641,631,132,true,
3761,4641,39,true,
74451,74341,55,true,
3761,8451,2,true,
1,8741,107,true,
1,3481,3,true,
3781,1,14,true,
1,3781,4,true,
3861,1,65,true,
1,3861,15,true,
3791,1,48,true,
1,3791,25,true,
3851,1,2,true,
1,3851,1,true,
63561,1,43,true,
481,371,327,true,
1,5771,1,true,
1,5971,1,true,
681,661,61,true,
661,751,86,true,
67981,67961,45,true,
681,891,57,true,
681,391,16,true,
1,5451,4,true,
1,75361,24,true,
1,75541,18,true,
79791,7981,28,true,
8881,8871,2,true,
8881,8891,3,true,
1,8961,1,true,
1,8981,1,true,
7591,381,28,true,
3761,341,50,true,
6661,651,176,true,
7461,751,4,true,
951,9691,20,true,
971,991,66,true,
1,4351,2,true,
6361,1,376,true,
6431,6361,1,true,
1,6541,178,true,
6641,6691,4,true,
8961,8951,4,true,
971,9861,48,true,
971,9951,39,true,
3371,71,2,true,
581,761,1,true,
97771,1,143,true,
9971,991,36,true,
1,31778,19,true,
4671,4661,5,true,
7591,751,98,true,
761,74861,12,true,
61,8891,20,true,
9931,991,18,true,
991,9891,16,true,
941,6931,7,true,
61,4931,2,true,
3981,371,1,true,
5781,1,5,true,
461,31,31,true,
391,31,9,true,
891,31,311,true,
971,31,79,true,
6671,41,4,true,
461,41,81,true,
651,341,299,true,
651,41,160,true,
351,41,32,true,
941,41,31,true,
461,6931,8,true,
461,51,168,true,
391,51,3,true,
6671,51,4,true,
351,51,15,true,
941,51,55,true,
661,381,329,true,
461,61,89,true,
381,661,129,true,
391,61,5,true,
6671,61,2,true,
971,61,50,true,
681,71,130,true,
351,71,134,true,
461,71,108,true,
391,71,5,true,
6671,81,3,true,
461,81,123,true,
391,81,7,true,
6681,81,1,true,
461,91,97,true,
391,91,9,true,
331,371,3,true,
371,341,256,true,
981,341,33,true,
341,371,165,true,
461,341,37,true,
371,351,311,true,
941,351,49,true,
351,371,58,true,
351,661,12,true,
491,351,278,true,
671,351,57,true,
891,351,102,true,
461,351,15,true,
661,371,176,true,
461,371,13,true,
6671,371,1,true,
791,371,145,true,
391,371,124,true,
891,371,253,true,
681,371,140,true,
5781,371,2,true,
671,381,183,true,
971,381,20,true,
381,481,245,true,
491,381,120,true,
461,381,24,true,
381,671,121,true,
671,391,89,true,
371,451,246,true,
451,371,185,true,
461,451,20,true,
651,451,128,true,
891,451,101,true,
481,451,170,true,
481,661,176,true,
6671,481,12,true,
971,481,125,true,
941,491,147,true,
371,491,236,true,
461,491,45,true,
451,561,130,true,
481,561,147,true,
561,31,351,true,
671,561,43,true,
461,571,101,true,
351,571,26,true,
6681,571,1,true,
981,651,76,true,
6671,651,2,true,
461,651,14,true,
481,651,283,true,
661,481,467,true,
461,661,38,true,
981,661,46,true,
371,661,211,true,
6671,671,1,true,
351,671,10,true,
981,671,63,true,
461,671,13,true,
371,671,305,true,
461,681,27,true,
5781,681,1,true,
371,681,199,true,
891,681,86,true,
481,751,228,true,
461,751,35,true,
751,9891,1,true,
9891,5451,1,true,
391,751,5,true,
451,751,92,true,
761,661,79,true,
371,761,386,true,
761,481,259,true,
461,761,46,true,
6671,761,2,true,
391,761,2,true,
761,371,265,true,
791,671,156,true,
791,481,410,true,
791,381,154,true,
461,791,59,true,
371,791,233,true,
391,791,3,true,
981,891,162,true,
891,661,71,true,
461,891,36,true,
391,891,4,true,
351,891,58,true,
6671,891,1,true,
941,71,43,true,
941,661,14,true,
31,941,147,true,
681,941,11,true,
371,941,85,true,
971,371,51,true,
461,971,72,true,
651,971,23,true,
981,351,49,true,
941,981,37,true,
671,981,48,true,
981,481,173,true,
461,981,36,true,
351,981,10,true,
681,981,20,true,
31,981,296,true,
6671,981,2,true,
651,981,51,true,
3371,981,1,true,
341,661,80,true,
6671,341,4,true,
391,341,5,true,
681,341,38,true,
651,351,80,true,
351,381,26,true,
6671,381,2,true,
3971,371,2,true,
3971,481,8,true,
3971,6671,2,true,
391,41,4,true,
4351,8981,1,true,
371,41,369,true,
681,41,51,true,
6681,481,6,true,
391,491,2,true,
6681,491,4,true,
491,751,80,true,
5781,51,1,true,
461,561,8,true,
491,561,60,true,
681,561,15,true,
941,561,8,true,
941,571,20,true,
941,651,25,true,
491,651,93,true,
6631,481,5,true,
43391,481,4,true,
6661,481,7,true,
6661,31,5,true,
6691,481,12,true,
391,671,7,true,
681,351,29,true,
351,681,51,true,
681,751,52,true,
981,681,52,true,
481,6931,60,true,
6671,6931,1,true,
481,7591,44,true,
7591,371,55,true,
7591,481,66,true,
671,7591,46,true,
7591,671,26,true,
7591,31,75,true,
461,7591,11,true,
371,7591,173,true,
941,761,42,true,
451,791,127,true,
6671,791,1,true,
461,3761,1,true,
8861,481,6,true,
461,8861,3,true,
351,8861,1,true,
8871,481,7,true,
661,8871,7,true,
481,8871,11,true,
8871,661,3,true,
461,8871,2,true,
671,8871,6,true,
8891,481,3,true,
461,8891,3,true,
651,891,185,true,
461,941,12,true,
971,661,23,true,
451,971,39,true,
661,981,54,true,
3971,681,1,true,
941,61,34,true,
66781,481,1,true,
381,751,94,true,
351,751,43,true,
451,7591,33,true,
391,7591,3,true,
761,351,82,true,
761,31,348,true,
661,791,63,true,
6671,79791,1,true,
371,8881,4,true,
9991,9951,2,true,
941,931,2,true,
971,9561,1,true,
1,9361,12,true,
1,4471,2,true,
3451,3761,1,true,
51,4971,1,true,
3351,41,2,true,
3351,71,4,true,
3351,451,1,true,
3351,7591,3,true,
7461,7531,3,true,
7461,75361,1,true,
7461,75541,1,true,
74431,74451,3,true,
8931,1,1,true,
3761,3351,2,true,
1,3451,1,true,
1,9371,1,true,
971,9891,13,true,
971,9931,3,true,
7461,75581,2,true,
6381,6361,1,true,
761,41,110,true,
5651,5691,19,true,
6931,4931,3,true,
6871,3391,1,true,
351,4761,1,true,
4761,571,1,true,
571,471,1,true,
471,61,1,true,
791,641,1,true,
51,851,2,true,
851,3331,1,true,
3331,91,1,true,
71,551,1,true,
551,8771,1,true,
8771,71,1,true,
71,931,1,true,
3981,91,3,true,
6641,91,2,true,
6691,91,8,true,
8861,751,7,true,
31,9461,1,true,
31,9491,1,true,
31,4851,1,true,
31,8771,2,true,
31,4431,1,true,
31,4571,2,true,
31,4771,2,true,
41,9971,30,true,
61,7391,5,true,
61,9471,1,true,
93561,791,1,true,
91,361,12,true,
331,891,4,true,
341,891,61,true,
341,4461,19,true,
341,381,89,true,
341,791,39,true,
351,491,69,true,
351,8391,1,true,
361,941,25,true,
371,971,160,true,
371,391,109,true,
371,8761,34,true,
371,691,101,true,
381,6461,24,true,
381,31,259,true,
381,491,42,true,
381,761,100,true,
381,71,225,true,
391,651,2,true,
471,4761,1,true,
481,9971,13,true,
1,4751,27,true,
4751,1,4,true,
651,67461,1,true,
661,691,3,true,
43391,6641,15,true,
661,31,369,true,
681,791,44,true,
681,761,44,true,
691,391,7,true,
691,451,2,true,
691,671,56,true,
751,9671,1,true,
751,4641,2,true,
751,691,1,true,
761,561,66,true,
791,41,292,true,
791,981,125,true,
851,841,1,true,
8861,3761,69,true,
891,771,52,true,
9791,91,105,true,
9561,951,3,true,
961,31,3,true,
8861,61,18,true,
951,9561,26,true,
331,451,1,true,
3391,491,2,true,
31,4651,2,true,
3391,91,1,true,
3581,381,1,true,
3581,961,1,true,
3581,491,2,true,
351,9971,3,true,
4481,4471,2,true,
4651,4681,29,true,
4671,4681,12,true,
4681,451,1,true,
4681,71,1,true,
4691,41,112,true,
4691,4651,9,true,
4941,4971,13,true,
491,341,101,true,
4991,4971,20,true,
4971,4981,17,true,
4981,4971,36,true,
4991,4981,6,true,
5441,541,15,true,
1,5491,1,true,
61,6861,40,true,
651,791,89,true,
651,751,87,true,
6571,31,98,true,
6581,1,149,true,
1,6581,96,true,
6641,43391,8,true,
66781,6671,26,true,
661,351,101,true,
661,491,197,true,
1,6731,8,true,
671,3351,6,true,
671,8391,1,true,
6771,3761,17,true,
67961,6791,5,true,
681,6481,49,true,
6861,381,54,true,
6871,691,144,true,
6871,61,18,true,
7461,7481,14,true,
74861,7461,7,true,
7481,7461,17,true,
7481,7491,3,true,
751,63591,1,true,
7591,8451,1,true,
7591,791,36,true,
1,7761,3,true,
791,9971,43,true,
3761,8891,5,true,
1,8571,4,true,
8661,71,2,true,
8761,8741,1,true,
8861,381,3,true,
8881,841,1,true,
941,9491,1,true,
9471,941,3,true,
9471,9481,2,true,
9471,9361,1,true,
9491,9391,2,true,
9641,961,22,true,
941,9641,1,true,
941,671,17,true,
9671,891,1,true,
9671,371,1,true,
9671,9971,2,true,
9671,9691,2,true,
9671,791,1,true,
9771,9691,8,true,
9791,891,1,true,
9971,31,2,true,
9971,9861,2,true,
9861,9971,1,true,
9871,9971,1,true,
9991,991,25,true,
3391,481,2,true,
351,3391,1,true,
381,981,48,true,
3971,7591,1,true,
4481,891,2,true,
4651,4691,18,true,
1,4771,19,true,
491,761,136,true,
751,5561,1,true,
751,6361,1,true,
63731,91,1,true,
1,65681,162,true,
6571,761,53,true,
6571,691,1,true,
1,67961,1,true,
681,67461,1,true,
751,7371,1,true,
4641,7591,1,true,
74341,74431,2,true,
1,7531,2,true,
751,641,1,true,
7591,891,52,true,
8381,8451,1,true,
8571,8791,1,true,
8861,8871,6,true,
8871,751,9,true,
8881,61,12,true,
9491,981,1,true,
9571,9391,2,true,
9391,9691,1,true,
31,961,5,true,
941,31,96,true,
9671,71,1,true,
96981,9691,6,true,
74451,991,6,true,
74451,9951,3,true,
981,941,29,true,
5451,5381,1,true,
1,7461,6,true,
661,561,86,true,
3351,331,15,true,
3971,41,1,true,
3971,71,2,true,
3971,931,1,true,
3971,381,1,true,
3971,51,1,true,
3971,4971,1,true,
3971,651,1,true,
3371,3391,3,true,
9951,9891,7,true,
661,8891,4,true,
1,3331,31,true,
1,33691,1,true,
54581,5451,12,true,
1,6431,21,true,
1,63951,4,true,
1,63871,4,true,
1,6381,5,true,
1,63731,11,true,
1,6351,19,true,
1,64551,7,true,
1,63591,5,true,
631,6481,1,true,
6461,6481,2,true,
63731,6391,1,true,
9361,9591,1,true,
75581,361,2,true,
1,4561,17,true,
4571,1,13,true,
1,4571,7,true,
1,4861,18,true,
4651,1,16,true,
4641,1,11,true,
1,4671,10,true,
661,761,138,true,
67461,1,2,true,
1,67461,2,true,
6751,1,4,true,
6731,1,1,true,
6791,1,2,true,
1,6791,1,true,
6771,1,2,true,
6881,6861,8,true,
681,8871,4,true,
751,591,1,true,
1,9481,4,true,
6861,31,4,true,
6571,41,44,true,
6571,51,57,true,
6571,71,123,true,
6571,81,113,true,
6571,91,145,true,
341,751,45,true,
6571,341,18,true,
351,451,13,true,
351,651,48,true,
6571,381,10,true,
6861,41,2,true,
6571,481,139,true,
651,491,75,true,
6571,491,20,true,
6571,571,43,true,
6571,671,33,true,
671,6361,1,true,
6361,671,1,true,
6571,751,11,true,
6691,761,3,true,
791,451,71,true,
791,651,106,true,
3761,651,1,true,
451,891,130,true,
891,651,117,true,
6861,891,3,true,
451,941,28,true,
941,451,11,true,
651,941,24,true,
971,451,19,true,
971,71,78,true,
971,651,22,true,
6571,981,11,true,
3971,6571,1,true,
3981,31,6,true,
6861,481,2,true,
5451,5461,37,true,
6571,561,7,true,
5661,1,2,true,
6571,61,71,true,
6631,751,2,true,
6641,31,1,true,
43391,651,1,true,
43391,31,1,true,
6661,751,3,true,
6671,31,2,true,
6681,31,2,true,
6681,751,1,true,
6661,6681,1,true,
6681,651,1,true,
6691,451,1,true,
6691,751,2,true,
6691,31,1,true,
6691,651,2,true,
451,6931,39,true,
7591,451,30,true,
6861,761,2,true,
6571,791,8,true,
8861,651,5,true,
8861,31,8,true,
451,8861,3,true,
8891,31,8,true,
8891,491,2,true,
8891,751,3,true,
8891,651,7,true,
8891,71,17,true,
6861,8891,1,true,
8891,681,1,true,
651,8891,8,true,
6571,8891,4,true,
6571,891,8,true,
971,751,16,true,
451,9971,8,true,
3971,451,4,true,
6661,451,1,true,
651,8871,4,true,
6931,8931,2,true,
331,691,1,true,
331,941,1,true,
331,61,1,true,
331,491,2,true,
331,571,1,true,
331,761,1,true,
3761,491,3,true,
3761,971,1,true,
491,8931,1,true,
3351,91,1,true,
3351,51,2,true,
3351,81,4,true,
661,8881,2,true,
1,7451,1,true,
1,9991,1,true,
491,6931,52,true,
4481,6931,3,true,
8931,4931,1,true,
9561,1,2,true,
1,5561,2,true,
5971,5961,1,true,
7591,51,39,true,
341,491,56,true,
351,561,8,true,
561,671,89,true,
7591,681,14,true,
351,761,32,true,
791,351,69,true,
561,381,102,true,
43391,671,1,true,
6681,351,1,true,
351,6931,2,true,
351,7591,2,true,
491,7591,24,true,
8891,51,8,true,
51,8891,13,true,
671,8891,4,true,
351,941,9,true,
4441,1,1,true,
331,3391,1,true,
4641,571,1,true,
8771,8571,2,true,
5691,5671,32,true,
7491,7451,7,true,
9471,1,120,true,
4481,61,6,true,
8891,8881,6,true,
8891,8871,13,true,
43391,6691,5,true,
9861,1,2,true,
6931,4561,1,true,
441,6991,1,true,
8481,1,2,true,
3331,1,1,true,
4351,1,1,true,
441,1,2,true,
4471,1,1,true,
4481,1,1,true,
1,5351,1,true,
5471,1,1,true,
5551,1,1,true,
531,1,2,true,
551,1,1,true,
5451,1,1,true,
541,1,1,true,
5491,1,1,true,
5561,1,1,true,
6481,1,1,true,
6451,1,1,true,
63731,1,1,true,
641,1,49,true,
6471,1,3,true,
63951,1,1,true,
63591,1,1,true,
6431,1,1,true,
7371,1,2,true,
1,74431,2,true,
1,7381,1,true,
741,1,2,true,
7461,1,2,true,
841,1,3,true,
951,1,330,true,
9571,1,1,true,
9381,1,2,true,
9671,1,4,true,
9591,1,3,true,
9371,1,1,true,
3441,1,1,true,
3451,1,1,true,
4561,1,11,true,
4661,1,1,true,
4841,1,1,true,
4851,1,2,true,
4971,1,6,true,
4981,1,4,true,
4941,1,1,true,
1,5691,2,true,
5691,1,1,true,
5681,1,1,true,
5651,1,1,true,
1,5671,1,true,
5671,1,1,true,
5861,1,2,true,
5971,1,1,true,
5761,1,1,true,
581,1,3,true,
5951,1,1,true,
591,1,2,true,
1,5881,4,true,
5881,1,2,true,
1,5861,1,true,
6541,1,2,true,
6831,1,1,true,
7531,1,1,true,
75571,1,1,true,
7861,1,4,true,
7761,1,1,true,
771,1,3,true,
781,1,4,true,
7661,1,1,true,
7881,1,1,true,
7851,1,5,true,
7651,1,1,true,
7981,1,1,true,
7951,1,2,true,
79791,1,1,true,
7931,1,1,true,
8971,1,1,true,
8951,1,3,true,
8981,1,1,true,
9461,1,1,true,
1,9661,1,true,
9661,1,1,true,
9441,1,1,true,
9481,1,1,true,
91,97771,6,true,
1,9751,2,true,
9751,1,1,true,
991,1,1,true,
9951,1,1,true,
9891,1,1,true,
1,9931,1,true,
6981,1,1,true,
6991,1,1,true,
6381,1,1,true,
731,1,1,true,
1,9981,1,true,
3481,3451,1,true,
6361,71,121,true,
1,4361,1,true,
91,851,5,true,
9571,9361,1,true,
791,941,35,true,
791,341,91,true,
481,3971,1,true,
3971,3371,1,true,
4761,4741,3,true,
341,761,72,true,
3761,381,1,true,
6861,51,2,true,
6861,61,39,true,
3331,61,1,true,
6571,661,5,true,
6861,661,2,true,
6571,681,5,true,
6861,71,1,true,
6861,751,4,true,
451,871,3,true,
6861,451,1,true,
4951,1,1,true,
6861,671,1,true,
6861,7591,1,true,
6861,791,1,true,
6571,8861,1,true,
491,8861,2,true,
451,8871,8,true,
31,8881,2,true,
491,8891,2,true,
6861,941,1,true,
6861,971,1,true,
9861,9891,1,true,
751,4931,1,true,
6861,981,1,true,
4481,4461,1,true,
4481,491,7,true,
891,4481,1,true,
751,7951,1,true,
41,31778,17,true,
31778,1,1556,true,
51,31778,15,true,
61,31778,17,true,
71,31778,31,true,
91,31778,7,true,
93561,31778,1,true,
341,31778,14,true,
351,31778,8,true,
361,31778,3,true,
371,31778,16,true,
381,31778,3,true,
391,31778,1,true,
441,31778,3,true,
451,31778,6,true,
461,31778,11,true,
471,31778,13,true,
481,31778,17,true,
491,31778,11,true,
551,31778,1,true,
561,31778,6,true,
571,31778,7,true,
581,31778,4,true,
591,31778,3,true,
631,31778,1,true,
651,31778,14,true,
661,31778,3,true,
671,31778,8,true,
681,31778,7,true,
731,31778,2,true,
741,31778,2,true,
751,31778,4,true,
761,31778,12,true,
31778,761,230,true,
781,31778,1,true,
791,31778,10,true,
841,31778,2,true,
851,31778,4,true,
871,31778,2,true,
891,31778,7,true,
931,31778,3,true,
941,31778,5,true,
951,31778,5,true,
961,31778,4,true,
971,31778,5,true,
981,31778,4,true,
3451,31778,1,true,
3481,31778,5,true,
3671,31778,3,true,
3791,31778,1,true,
63561,31778,3,true,
4361,31778,1,true,
4391,31778,1,true,
4481,31778,1,true,
4561,31778,2,true,
4571,31778,2,true,
4641,31778,2,true,
4661,31778,7,true,
4681,31778,2,true,
31778,4691,1,true,
4691,31778,1,true,
4741,31778,7,true,
4751,31778,1,true,
4761,31778,4,true,
4851,31778,1,true,
4941,31778,4,true,
4971,31778,5,true,
4981,31778,3,true,
4991,31778,1,true,
5351,31778,1,true,
5451,31778,5,true,
5491,31778,1,true,
5551,31778,2,true,
31778,5551,1,true,
5651,31778,3,true,
5661,31778,3,true,
5761,31778,5,true,
5771,31778,1,true,
58716,5881,1,true,
5881,31778,1,true,
5951,31778,1,true,
5971,31778,3,true,
6351,31778,1,true,
6361,31778,7,true,
6381,31778,3,true,
31778,6381,1,true,
6451,31778,3,true,
6461,31778,3,true,
6571,31778,4,true,
6581,31778,1,true,
6591,31778,2,true,
6631,31778,2,true,
43391,31778,1,true,
6681,31778,2,true,
6771,31778,4,true,
6841,31778,2,true,
6861,31778,2,true,
6871,31778,1,true,
6881,31778,2,true,
6931,31778,9,true,
6971,31778,1,true,
7371,31778,3,true,
